species_id,year,endangered_status
49813,2004,Least Concern
49813,2000,Lower Risk/least concern
49813,1994,Lower Risk/least concern
49813,1988,Lower Risk/least concern
49814,2018,Least Concern
49814,2016,Least Concern
49814,2012,Least Concern
49814,2009,Least Concern
49814,2008,Least Concern
49814,2004,Least Concern
49814,2000,Lower Risk/least concern
49814,1994,Lower Risk/least concern
49814,1988,Lower Risk/least concern
41809,2016,Least Concern
135207,2018,Near Threatened
135207,2016,Near Threatened
135207,2014,Near Threatened
135207,2012,Near Threatened
135207,2008,Near Threatened
135207,2006,Near Threatened
135207,2004,Near Threatened
135207,2000,Lower Risk/near threatened
135207,1994,Lower Risk/least concern
135207,1988,Lower Risk/least concern
35804,2016,Least Concern
35804,2012,Least Concern
35804,2009,Least Concern
35804,2008,Least Concern
35804,2004,Least Concern
35804,2000,Lower Risk/least concern
35804,1994,Lower Risk/least concern
35804,1988,Lower Risk/least concern
128916,2020,Endangered
128916,2018,Endangered
128916,2016,Endangered
128916,2015,Endangered
128916,2013,Endangered
128916,2012,Endangered
128916,2010,Endangered
128916,2008,Vulnerable
128916,2005,Vulnerable
128916,2004,Vulnerable
128916,2000,Vulnerable
128916,1994,Lower Risk/near threatened
128916,1988,Threatened
84803,1996,Vulnerable
84804,1996,Vulnerable
66345,2004,Least Concern
66345,1996,Lower Risk/least concern
66345,1994,Rare
66345,1990,Rare
45832,2017,Least Concern
45832,2016,Least Concern
45832,2008,Least Concern
45832,1996,Lower Risk/least concern
41159,2021,Least Concern
41159,2017,Least Concern
41159,2016,Least Concern
41159,2015,Least Concern
41159,2012,Least Concern
41159,2009,Least Concern
41159,2008,Least Concern
41159,2004,Least Concern
41159,2000,Lower Risk/least concern
41159,1994,Lower Risk/least concern
41159,1988,Near Threatened
136367,2017,Vulnerable
136367,2008,Vulnerable
136367,2007,Vulnerable
136367,2000,Vulnerable
136367,1996,Lower Risk/near threatened
136367,1994,Vulnerable
136367,1990,Vulnerable
136367,1988,Vulnerable
136367,1986,Insufficiently Known
136367,1965,"""Status inadequately known-survey required or data sought"""
135210,2016,Least Concern
135210,2012,Least Concern
135210,2009,Least Concern
135210,2008,Least Concern
135210,2004,Least Concern
135210,2000,Lower Risk/least concern
135210,1994,Lower Risk/least concern
135210,1988,Lower Risk/least concern
34577,2016,Least Concern
34577,2012,Least Concern
34577,2009,Least Concern
34577,2008,Least Concern
34577,2004,Least Concern
34577,2000,Lower Risk/least concern
34577,1994,Lower Risk/least concern
34577,1988,Lower Risk/least concern
120673,2021,Endangered
120673,2018,Endangered
120673,2017,Endangered
120673,2016,Endangered
120673,2013,Vulnerable
120673,2012,Vulnerable
23949,2015,Least Concern
23949,2008,Least Concern
23949,2004,Data Deficient
23949,1996,Data Deficient
23949,1994,Insufficiently Known
23949,1990,Insufficiently Known
132644,2020,Near Threatened
132644,2017,Near Threatened
132644,2016,Near Threatened
132644,2012,Near Threatened
132644,2008,Near Threatened
132644,2004,Near Threatened
132644,2000,Lower Risk/near threatened
132644,1994,Lower Risk/near threatened
132644,1988,Near Threatened
120768,2018,Critically Endangered
120768,2016,Critically Endangered
120768,2015,Critically Endangered
120768,2013,Critically Endangered
120768,2012,Critically Endangered
120768,2010,Critically Endangered
120768,2009,Critically Endangered
120768,2008,Critically Endangered
120768,2006,Critically Endangered
120768,2004,Critically Endangered
120768,2000,Vulnerable
120768,1996,Vulnerable
120768,1994,Vulnerable
120768,1988,Threatened
98099,2016,Critically Endangered
98099,2008,Critically Endangered
98099,1996,Lower Risk/conservation dependent
98099,1994,Endangered
98099,1990,Endangered
98099,1988,Endangered
98099,1986,Endangered
98099,1982,Endangered
136369,2016,Vulnerable
136369,2008,Vulnerable
136369,2002,Vulnerable
136369,1996,Vulnerable
136369,1994,Vulnerable
136369,1990,Vulnerable
136369,1988,Vulnerable
136369,1986,Vulnerable
136369,1982,Vulnerable
136370,2016,Vulnerable
136370,2008,Vulnerable
136370,2000,Vulnerable
136370,1996,Vulnerable
136370,1994,Vulnerable
136370,1990,Vulnerable
136370,1988,Vulnerable
136370,1986,Vulnerable
136370,1965,"""Very rare and believed to be decreasing in numbers"""
134467,2018,Vulnerable
134467,1996,Endangered
134467,1994,Endangered
134467,1990,Endangered
134467,1988,Endangered
134467,1986,Endangered
114113,2022,Vulnerable
114113,2016,Vulnerable
114113,2014,Vulnerable
114113,2013,Vulnerable
114113,2012,Vulnerable
114113,2008,Vulnerable
114113,2004,Vulnerable
114113,2000,Vulnerable
114113,1996,Vulnerable
114113,1994,Vulnerable
114113,1988,Threatened
76042,2017,Extinct
76042,2016,Extinct
76042,1996,Extinct
99791,2013,Vulnerable
99791,2000,Critically Endangered
99791,1996,Endangered
99791,1994,Endangered
99791,1990,Endangered
99791,1988,Endangered
99791,1986,Endangered
99791,1982,Endangered
137224,2013,Endangered
137224,2000,Endangered
137224,1998,Endangered
137224,1998,Endangered
126789,2019,Critically Endangered
126789,2007,Critically Endangered
126789,1996,Endangered
126789,1994,Endangered
126789,1990,Endangered
126789,1988,Endangered
126789,1986,Endangered
126789,1982,Endangered
110297,2021,Vulnerable
110297,2016,Endangered
110297,2013,Endangered
110297,2012,Endangered
110297,2009,Endangered
110297,2008,Endangered
110297,2004,Endangered
110297,2000,Endangered
110297,1996,Vulnerable
110297,1994,Vulnerable
110297,1988,Threatened
135214,2021,Least Concern
135214,2020,Least Concern
135214,2016,Least Concern
135214,2015,Least Concern
135214,2013,Least Concern
135214,2012,Least Concern
135214,2009,Least Concern
135214,2008,Least Concern
135214,2005,Least Concern
135214,2004,Near Threatened
135214,2000,Lower Risk/near threatened
135214,1994,Lower Risk/near threatened
135214,1988,Threatened
96627,2020,Endangered
96627,2008,Endangered
96627,2000,Lower Risk/near threatened
96627,1996,Lower Risk/near threatened
136373,2019,Endangered
136373,2008,Endangered
136373,2003,Endangered
136373,2000,Critically Endangered
136373,1996,Critically Endangered
136373,1994,Endangered
136373,1990,Endangered
136373,1988,Endangered
136373,1986,Endangered
136373,1982,Endangered
76260,2008,Vulnerable
76260,1996,Endangered
76260,1994,Endangered
76260,1990,Endangered
76260,1988,Endangered
76260,1986,Endangered
76260,1982,Endangered
98003,2021,Near Threatened
98003,2015,Near Threatened
98003,2008,Near Threatened
98003,2004,Near Threatened
98003,2000,Vulnerable
98003,1996,Lower Risk/least concern
136374,2008,Near Threatened
136374,1996,Lower Risk/near threatened
96631,2020,Critically Endangered
96631,2008,Critically Endangered
96631,2000,Endangered
96631,1996,Endangered
96631,1994,Endangered
96631,1990,Vulnerable
96631,1988,Vulnerable
96631,1986,Indeterminate
136375,2020,Near Threatened
136377,2016,Near Threatened
136377,2008,Near Threatened
136377,2002,Near Threatened
136377,1996,Lower Risk/near threatened
136377,1994,Insufficiently Known
136377,1965,"""Status inadequately known-survey required or data sought"""
114889,2016,Vulnerable
114889,2015,Vulnerable
114889,2012,Vulnerable
114889,2008,Vulnerable
114889,2004,Vulnerable
114889,2002,Vulnerable
114889,1996,Vulnerable
49409,2018,Least Concern
49409,2016,Least Concern
49409,2012,Least Concern
49409,2009,Least Concern
49409,2008,Least Concern
49409,2004,Least Concern
49409,2000,Lower Risk/least concern
49409,1994,Lower Risk/near threatened
49409,1988,Near Threatened
136380,2019,Near Threatened
136380,2008,Least Concern
136380,2003,Least Concern
136380,1996,Lower Risk/least concern
136381,2021,Critically Endangered
136381,2020,Critically Endangered
136381,2014,Critically Endangered
136381,2008,Critically Endangered
136381,2000,Endangered
136381,1996,Endangered
136381,1994,Endangered
136381,1990,Endangered
136381,1988,Endangered
136381,1986,Endangered
136381,1982,Endangered
18132,2020,Least Concern
18132,2008,Least Concern
18132,2004,Near Threatened
18132,2000,Lower Risk/near threatened
84883,2008,Vulnerable
84883,2007,Vulnerable
84883,1996,Vulnerable
84883,1994,Vulnerable
84883,1990,Vulnerable
84883,1988,Vulnerable
84883,1986,Vulnerable
84883,1982,Vulnerable
84883,1965,"""Status inadequately known-survey required or data sought"""
129985,2016,Vulnerable
129985,2008,Vulnerable
129985,1996,Vulnerable
129985,1994,Vulnerable
129985,1990,Vulnerable
134468,2021,Endangered
134468,1996,Vulnerable
134468,1994,Rare
134468,1990,Rare
134468,1988,Rare
134468,1986,Rare
135217,2021,Least Concern
135217,2016,Least Concern
135217,2015,Least Concern
135217,2013,Least Concern
135217,2012,Least Concern
135217,2009,Least Concern
135217,2008,Least Concern
135217,2004,Least Concern
135217,2000,Lower Risk/least concern
135217,1994,Lower Risk/least concern
135217,1988,Lower Risk/least concern
135218,2021,Least Concern
135218,2016,Least Concern
135218,2015,Least Concern
135218,2013,Least Concern
135218,2012,Least Concern
135218,2009,Least Concern
135218,2008,Least Concern
135218,2004,Least Concern
135218,2000,Lower Risk/least concern
135218,1994,Lower Risk/least concern
135218,1988,Lower Risk/least concern
135219,2021,Near Threatened
135219,2018,Near Threatened
135219,2017,Near Threatened
135219,2016,Near Threatened
135219,2013,Near Threatened
135219,2012,Near Threatened
135219,2008,Near Threatened
135219,2006,Near Threatened
135219,2004,Near Threatened
135219,2000,Lower Risk/near threatened
135219,1994,Lower Risk/near threatened
135219,1988,Threatened
134470,2020,Vulnerable
134470,2004,Vulnerable
134470,1996,Vulnerable
134470,1994,Rare
134470,1990,Rare
134470,1988,Rare
134470,1986,Rare
134471,2017,Least Concern
68520,2018,Least Concern
68520,2008,Least Concern
68520,2003,Least Concern
68520,1996,Lower Risk/least concern
135220,2016,Least Concern
135220,2012,Least Concern
135220,2009,Least Concern
135220,2008,Least Concern
135220,2004,Least Concern
135220,2000,Lower Risk/least concern
135220,1994,Lower Risk/least concern
135220,1988,Lower Risk/least concern
135221,2021,Least Concern
135221,2016,Least Concern
135221,2015,Least Concern
135221,2013,Least Concern
135221,2012,Least Concern
135221,2009,Least Concern
135221,2008,Least Concern
135221,2004,Least Concern
135221,2000,Lower Risk/least concern
135221,1994,Lower Risk/least concern
135221,1988,Lower Risk/least concern
135222,2021,Vulnerable
135222,2018,Vulnerable
135222,2016,Least Concern
135222,2015,Least Concern
135222,2013,Least Concern
135222,2012,Least Concern
135222,2009,Least Concern
135222,2008,Least Concern
135222,2004,Least Concern
135222,2000,Lower Risk/least concern
135222,1994,Lower Risk/least concern
135222,1988,Lower Risk/least concern
136895,1996,Data Deficient
136895,1994,Insufficiently Known
136895,1990,Insufficiently Known
136895,1988,Vulnerable
136895,1986,Vulnerable
137234,2013,Endangered
137234,2000,Vulnerable
137234,1998,Rare
137234,1998,Vulnerable
23890,2015,Least Concern
23890,2008,Least Concern
23890,1996,Lower Risk/least concern
49810,2018,Least Concern
49810,2016,Least Concern
49810,2012,Least Concern
49810,2009,Least Concern
49810,2008,Least Concern
49810,2004,Least Concern
49810,2000,Lower Risk/least concern
49810,1994,Lower Risk/least concern
49810,1988,Lower Risk/least concern
134199,2019,Vulnerable
134199,2008,Vulnerable
134199,2003,Least Concern
134199,2000,Lower Risk/least concern
134199,1996,Lower Risk/least concern
134199,1994,Vulnerable
134199,1990,Vulnerable
134199,1988,Vulnerable
134199,1986,Vulnerable
134199,1982,Vulnerable
134474,2013,Least Concern
42300,2016,Least Concern
42300,2012,Least Concern
42300,2009,Least Concern
42300,2008,Least Concern
42300,2004,Least Concern
42300,2000,Lower Risk/least concern
42300,1994,Lower Risk/least concern
42300,1988,Lower Risk/least concern
34539,2016,Least Concern
34539,2012,Least Concern
34539,2009,Least Concern
34539,2008,Least Concern
34539,2004,Least Concern
34539,2000,Lower Risk/least concern
34539,1994,Lower Risk/least concern
34539,1988,Lower Risk/least concern
136386,2021,Least Concern
136386,2018,Least Concern
136386,2008,Least Concern
136386,2003,Least Concern
136386,1996,Lower Risk/least concern
64352,2018,Least Concern
64352,2010,Least Concern
64352,2008,Least Concern
64352,2004,Least Concern
64352,1996,Lower Risk/least concern
64352,1994,Vulnerable
64352,1990,Vulnerable
64352,1988,Vulnerable
64352,1986,Vulnerable
64352,1982,Vulnerable
38328,2016,Least Concern
38328,2012,Least Concern
38328,2009,Least Concern
38328,2008,Least Concern
38328,2005,Least Concern
38328,2004,Not Recognized
38328,2000,Not Recognized
38328,1994,Not Recognized
38328,1988,Not Recognized
68525,2021,Least Concern
68525,2020,Least Concern
68525,2015,Least Concern
68525,2008,Least Concern
68525,2003,Least Concern
68525,2000,Lower Risk/least concern
68525,1996,Data Deficient
128128,2019,Endangered
128128,2008,Vulnerable
128128,1996,Lower Risk/near threatened
128128,1994,Vulnerable
128128,1990,Vulnerable
128128,1988,Vulnerable
128128,1986,Vulnerable
18137,2019,Least Concern
18137,2008,Least Concern
18137,2000,Lower Risk/least concern
18137,1996,Lower Risk/least concern
18137,1988,Not Threatened
64574,2019,Least Concern
64574,2008,Least Concern
64574,2000,Lower Risk/least concern
64574,1996,Lower Risk/least concern
64574,1988,Not Threatened
69072,2019,Least Concern
69072,2008,Least Concern
69072,2000,Lower Risk/least concern
69072,1996,Lower Risk/least concern
69072,1988,Not Threatened
18136,2019,Least Concern
18136,2008,Least Concern
18136,2000,Lower Risk/least concern
18136,1996,Lower Risk/least concern
18136,1988,Not Threatened
130014,2020,Near Threatened
130014,2019,Near Threatened
130014,2008,Least Concern
130014,2000,Lower Risk/least concern
130014,1996,Lower Risk/least concern
130014,1988,Not Threatened
96571,2020,Near Threatened
96571,2008,Least Concern
96571,2000,Lower Risk/least concern
96571,1996,Lower Risk/least concern
96571,1988,Not Threatened
134477,2012,Least Concern
44047,2018,Least Concern
44047,2017,Least Concern
18143,2022,Least Concern
18143,2019,Least Concern
18143,2008,Least Concern
18143,2000,Lower Risk/least concern
18143,1996,Lower Risk/least concern
18143,1988,Not Threatened
135223,2021,Least Concern
135223,2019,Least Concern
135223,2016,Least Concern
135223,2015,Least Concern
135223,2013,Least Concern
135223,2012,Least Concern
135223,2009,Least Concern
135223,2008,Least Concern
135223,2004,Least Concern
135223,2000,Lower Risk/least concern
135223,1994,Lower Risk/least concern
135223,1988,Lower Risk/least concern
135224,2021,Least Concern
135224,2016,Least Concern
135224,2015,Least Concern
135224,2014,Least Concern
135225,2017,Least Concern
135225,2016,Least Concern
18135,2019,Least Concern
18135,2008,Least Concern
18135,2000,Lower Risk/least concern
18135,1996,Lower Risk/least concern
18135,1988,Not Threatened
96569,2020,Endangered
96569,2008,Vulnerable
96569,1996,Lower Risk/near threatened
96569,1994,Vulnerable
134482,2016,Least Concern
100313,2016,Vulnerable
100313,2008,Vulnerable
100313,2000,Endangered
100313,1996,Vulnerable
100313,1994,Insufficiently Known
100313,1990,Insufficiently Known
100313,1988,Insufficiently Known
100313,1986,Vulnerable
137256,2010,Endangered
137256,2003,Data Deficient
134484,2019,Endangered
134484,1996,Vulnerable
137266,2022,Near Threatened
137266,2010,Near Threatened
137266,2003,Near Threatened
137266,1998,Rare
137270,2013,Least Concern
134486,2019,Least Concern
129398,2019,Vulnerable
129398,2015,Vulnerable
129398,2008,Vulnerable
129398,2006,Vulnerable
129398,1996,Vulnerable
129398,1994,Vulnerable
129398,1990,Vulnerable
129398,1988,Vulnerable
129398,1986,Vulnerable
129398,1982,Vulnerable
129398,1965,"""Status inadequately known-survey required or data sought"""
98011,2021,Endangered
98011,2015,Endangered
98011,2011,Endangered
98011,2008,Endangered
98011,2000,Endangered
98011,1996,Lower Risk/least concern
134489,2018,Least Concern
129973,2020,Near Threatened
129973,2015,Near Threatened
129973,2008,Endangered
129973,2002,Vulnerable
129973,1996,Vulnerable
129973,1994,Vulnerable
129973,1990,Vulnerable
129973,1988,Vulnerable
129973,1986,Vulnerable
96559,2022,Near Threatened
96559,2020,Near Threatened
35422,2021,Least Concern
35422,2016,Least Concern
35422,2015,Least Concern
35422,2012,Least Concern
35422,2009,Least Concern
35422,2008,Least Concern
35422,2004,Least Concern
35422,2000,Lower Risk/least concern
35422,1994,Lower Risk/least concern
35422,1988,Lower Risk/least concern
35423,2021,Least Concern
35423,2016,Least Concern
35423,2015,Least Concern
35423,2013,Least Concern
35423,2012,Least Concern
35423,2009,Least Concern
35423,2008,Least Concern
35423,2004,Least Concern
35423,2000,Lower Risk/least concern
35423,1994,Lower Risk/least concern
35423,1988,Lower Risk/least concern
35411,2021,Least Concern
35411,2016,Least Concern
35411,2015,Least Concern
35411,2013,Least Concern
35411,2012,Least Concern
35411,2009,Least Concern
35411,2008,Least Concern
35411,2004,Least Concern
35411,2000,Lower Risk/least concern
35411,1994,Lower Risk/least concern
35411,1988,Lower Risk/least concern
25659,2016,Least Concern
25659,2008,Least Concern
25659,2002,Least Concern
25659,1996,Lower Risk/least concern
25660,2016,Least Concern
25660,2011,Near Threatened
25660,2008,Near Threatened
25660,2002,Near Threatened
25660,1996,Lower Risk/least concern
25660,1994,Insufficiently Known
